file,function,pass_name,functions,passes,repeats,elapsed_ms,ms_per_function
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity1,default<O2>,1,default<O2>,1,18.694,18.694
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity2,default<O2>,1,default<O2>,1,18.804,18.804
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity7,default<O2>,1,default<O2>,1,19.186,19.186
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity9,default<O2>,1,default<O2>,1,28.608,28.608
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity8,default<O2>,1,default<O2>,1,18.895,18.895
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,declClose,default<O2>,1,default<O2>,1,20.585,20.585
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity10,default<O2>,1,default<O2>,1,19.368,19.368
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,externalSubset1,default<O2>,1,default<O2>,1,18.442,18.442
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,condSect0,default<O2>,1,default<O2>,1,39.874,39.874
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,condSect1,default<O2>,1,default<O2>,1,20.952,20.952
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,condSect2,default<O2>,1,default<O2>,1,23.314,23.314
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity4,default<O2>,1,default<O2>,1,19.434,19.434
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity3,default<O2>,1,default<O2>,1,23.073,23.073
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity5,default<O2>,1,default<O2>,1,18.736,18.736
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,entity6,default<O2>,1,default<O2>,1,38.491,38.491
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist1,default<O2>,1,default<O2>,1,26.628,26.628
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist2,default<O2>,1,default<O2>,1,28.797,28.797
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist8,default<O2>,1,default<O2>,1,91.311,91.311
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist5,default<O2>,1,default<O2>,1,92.922,92.922
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist3,default<O2>,1,default<O2>,1,48.511,48.511
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist9,default<O2>,1,default<O2>,1,28.075,28.075
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist6,default<O2>,1,default<O2>,1,29.458,29.458
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist7,default<O2>,1,default<O2>,1,37.327,37.327
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,attlist4,default<O2>,1,default<O2>,1,21.887,21.887
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element1,default<O2>,1,default<O2>,1,18.975,18.975
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element2,default<O2>,1,default<O2>,1,19.006,19.006
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element3,default<O2>,1,default<O2>,1,21.586,21.586
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element6,default<O2>,1,default<O2>,1,18.431,18.431
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element7,default<O2>,1,default<O2>,1,18.532,18.532
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element4,default<O2>,1,default<O2>,1,20.761,20.761
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,element5,default<O2>,1,default<O2>,1,18.262,18.262
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,notation1,default<O2>,1,default<O2>,1,21.99,21.99
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,notation3,default<O2>,1,default<O2>,1,17.643,17.643
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,notation2,default<O2>,1,default<O2>,1,17.815,17.815
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,notation4,default<O2>,1,default<O2>,1,28.541,28.541
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmlrole.ll,doctype4,default<O2>,1,default<O2>,1,17.982,17.982
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,_INTERNAL_trim_to_complete_utf8_characters,default<O2>,1,default<O2>,1,22.339,22.339
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlUtf8Encode,default<O2>,1,default<O2>,1,25.152,25.152
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlUtf16Encode,default<O2>,1,default<O2>,1,19.45,19.45
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlSizeOfUnknownEncoding,default<O2>,1,default<O2>,1,21.727,21.727
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlInitUnknownEncoding,default<O2>,1,default<O2>,1,25.387,25.387
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,unknown_isName,default<O2>,1,default<O2>,1,20.564,20.564
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,unknown_isNmstrt,default<O2>,1,default<O2>,1,22.26,22.26
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,unknown_isInvalid,default<O2>,1,default<O2>,1,19.145,19.145
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,unknown_toUtf8,default<O2>,1,default<O2>,1,27.283,27.283
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,unknown_toUtf16,default<O2>,1,default<O2>,1,22.298,22.298
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlGetUtf8InternalEncoding,default<O2>,1,default<O2>,1,18.468,18.468
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlGetUtf16InternalEncoding,default<O2>,1,default<O2>,1,17.755,17.755
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlInitEncoding,default<O2>,1,default<O2>,1,19.782,19.782
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,getEncodingIndex,default<O2>,1,default<O2>,1,24.538,24.538
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,initScanProlog,default<O2>,1,default<O2>,1,31.215,31.215
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,initScanContent,default<O2>,1,default<O2>,1,19.477,19.477
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,initUpdatePosition,default<O2>,1,default<O2>,1,21.823,21.823
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlParseXmlDecl,default<O2>,1,default<O2>,1,17.935,17.935
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,doParseXmlDecl,default<O2>,1,default<O2>,1,27.983,27.983
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,findEncoding,default<O2>,1,default<O2>,1,20.887,20.887
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlGetUtf8InternalEncodingNS,default<O2>,1,default<O2>,1,22.787,22.787
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlGetUtf16InternalEncodingNS,default<O2>,1,default<O2>,1,18.337,18.337
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlInitEncodingNS,default<O2>,1,default<O2>,1,19.141,19.141
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,initScanPrologNS,default<O2>,1,default<O2>,1,42.414,42.414
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,initScanContentNS,default<O2>,1,default<O2>,1,55.754,55.754
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlParseXmlDeclNS,default<O2>,1,default<O2>,1,35.401,35.401
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,findEncodingNS,default<O2>,1,default<O2>,1,22.847,22.847
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,XmlInitUnknownEncodingNS,default<O2>,1,default<O2>,1,19.005,19.005
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_prologTok,default<O2>,1,default<O2>,1,31.901,31.901
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_contentTok,default<O2>,1,default<O2>,1,34.486,34.486
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_cdataSectionTok,default<O2>,1,default<O2>,1,22.669,22.669
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_ignoreSectionTok,default<O2>,1,default<O2>,1,28.885,28.885
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_attributeValueTok,default<O2>,1,default<O2>,1,21.669,21.669
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_entityValueTok,default<O2>,1,default<O2>,1,21.585,21.585
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_nameMatchesAscii,default<O2>,1,default<O2>,1,20.908,20.908
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_nameLength,default<O2>,1,default<O2>,1,23.065,23.065
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_skipS,default<O2>,1,default<O2>,1,23.756,23.756
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_getAtts,default<O2>,1,default<O2>,1,23.018,23.018
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_charRefNumber,default<O2>,1,default<O2>,1,22.73,22.73
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_predefinedEntityName,default<O2>,1,default<O2>,1,19.461,19.461
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_updatePosition,default<O2>,1,default<O2>,1,21.144,21.144
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_isPublicId,default<O2>,1,default<O2>,1,22.247,22.247
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,latin1_toUtf8,default<O2>,1,default<O2>,1,20.302,20.302
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,latin1_toUtf16,default<O2>,1,default<O2>,1,23.306,23.306
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanLit,default<O2>,1,default<O2>,1,21.548,21.548
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanDecl,default<O2>,1,default<O2>,1,22.754,22.754
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanPi,default<O2>,1,default<O2>,1,26.618,26.618
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanPercent,default<O2>,1,default<O2>,1,21.684,21.684
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanPoundName,default<O2>,1,default<O2>,1,27.652,27.652
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanComment,default<O2>,1,default<O2>,1,21.445,21.445
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_checkPiTarget,default<O2>,1,default<O2>,1,20.566,20.566
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanRef,default<O2>,1,default<O2>,1,23.602,23.602
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanCdataSection,default<O2>,1,default<O2>,1,21.826,21.826
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,normal_scanAtts,default<O2>,1,default<O2>,1,37.312,37.312
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_toUtf8,default<O2>,1,default<O2>,1,33.308,33.308
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_toUtf16,default<O2>,1,default<O2>,1,22.493,22.493
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isName2,default<O2>,1,default<O2>,1,20.762,20.762
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isName3,default<O2>,1,default<O2>,1,18.95,18.95
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,isNever,default<O2>,1,default<O2>,1,24.951,24.951
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isNmstrt2,default<O2>,1,default<O2>,1,27.279,27.279
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isNmstrt3,default<O2>,1,default<O2>,1,21.299,21.299
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isInvalid2,default<O2>,1,default<O2>,1,26.224,26.224
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isInvalid3,default<O2>,1,default<O2>,1,21.445,21.445
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,utf8_isInvalid4,default<O2>,1,default<O2>,1,19.021,19.021
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_prologTok,default<O2>,1,default<O2>,1,31.919,31.919
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_contentTok,default<O2>,1,default<O2>,1,58.913,58.913
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_cdataSectionTok,default<O2>,1,default<O2>,1,23.71,23.71
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_ignoreSectionTok,default<O2>,1,default<O2>,1,22.626,22.626
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_attributeValueTok,default<O2>,1,default<O2>,1,29.863,29.863
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_entityValueTok,default<O2>,1,default<O2>,1,23.152,23.152
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_nameMatchesAscii,default<O2>,1,default<O2>,1,26.033,26.033
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_nameLength,default<O2>,1,default<O2>,1,20.065,20.065
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_skipS,default<O2>,1,default<O2>,1,19.48,19.48
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_getAtts,default<O2>,1,default<O2>,1,24.381,24.381
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_charRefNumber,default<O2>,1,default<O2>,1,21.712,21.712
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_predefinedEntityName,default<O2>,1,default<O2>,1,25.538,25.538
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_updatePosition,default<O2>,1,default<O2>,1,22.471,22.471
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_isPublicId,default<O2>,1,default<O2>,1,26.788,26.788
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_toUtf8,default<O2>,1,default<O2>,1,23.876,23.876
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_toUtf16,default<O2>,1,default<O2>,1,20.184,20.184
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanLit,default<O2>,1,default<O2>,1,26.01,26.01
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanDecl,default<O2>,1,default<O2>,1,23.437,23.437
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanPi,default<O2>,1,default<O2>,1,27.797,27.797
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanPercent,default<O2>,1,default<O2>,1,25.913,25.913
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanPoundName,default<O2>,1,default<O2>,1,22.323,22.323
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanComment,default<O2>,1,default<O2>,1,25.556,25.556
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_checkPiTarget,default<O2>,1,default<O2>,1,22.617,22.617
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanRef,default<O2>,1,default<O2>,1,26.402,26.402
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanCdataSection,default<O2>,1,default<O2>,1,21.937,21.937
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,little2_scanAtts,default<O2>,1,default<O2>,1,32.723,32.723
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,initScan,default<O2>,1,default<O2>,1,22.267,22.267
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,ascii_toUtf8,default<O2>,1,default<O2>,1,35.059,35.059
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_prologTok,default<O2>,1,default<O2>,1,58.555,58.555
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_contentTok,default<O2>,1,default<O2>,1,38.41,38.41
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_cdataSectionTok,default<O2>,1,default<O2>,1,25.883,25.883
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_ignoreSectionTok,default<O2>,1,default<O2>,1,22.378,22.378
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_attributeValueTok,default<O2>,1,default<O2>,1,26.205,26.205
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_entityValueTok,default<O2>,1,default<O2>,1,20.894,20.894
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_nameMatchesAscii,default<O2>,1,default<O2>,1,21.156,21.156
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_nameLength,default<O2>,1,default<O2>,1,21.641,21.641
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_skipS,default<O2>,1,default<O2>,1,21.813,21.813
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_getAtts,default<O2>,1,default<O2>,1,31.967,31.967
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_charRefNumber,default<O2>,1,default<O2>,1,23.132,23.132
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_predefinedEntityName,default<O2>,1,default<O2>,1,22.606,22.606
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_updatePosition,default<O2>,1,default<O2>,1,23.725,23.725
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_isPublicId,default<O2>,1,default<O2>,1,20.595,20.595
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_toUtf8,default<O2>,1,default<O2>,1,28.383,28.383
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_toUtf16,default<O2>,1,default<O2>,1,20.732,20.732
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanLit,default<O2>,1,default<O2>,1,21.168,21.168
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanDecl,default<O2>,1,default<O2>,1,24.32,24.32
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanPi,default<O2>,1,default<O2>,1,26.999,26.999
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanPercent,default<O2>,1,default<O2>,1,25.882,25.882
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanPoundName,default<O2>,1,default<O2>,1,22.236,22.236
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanComment,default<O2>,1,default<O2>,1,23.514,23.514
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_checkPiTarget,default<O2>,1,default<O2>,1,24.727,24.727
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanRef,default<O2>,1,default<O2>,1,25.836,25.836
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanCdataSection,default<O2>,1,default<O2>,1,21.837,21.837
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,big2_scanAtts,default<O2>,1,default<O2>,1,32.093,32.093
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_lib_xmltok.ll,parsePseudoAttribute,default<O2>,1,default<O2>,1,26.231,26.231
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_xmlwf_readfilemap.ll,filemap,default<O2>,1,default<O2>,1,23.684,23.684
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_xmlwf_unixfilemap.ll,filemap,default<O2>,1,default<O2>,1,19.432,19.432
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_xmlwf_xmlmime.ll,getXMLCharset,default<O2>,1,default<O2>,1,34.27,34.27
/workspaces/llvm-ir-complexity-estimator/corpus_ll/libexpat_expat_xmlwf_xmlmime.ll,getTok,default<O2>,1,default<O2>,1,20.138,20.138
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,main,default<O2>,1,default<O2>,1,26.827,26.827
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,test_start,default<O2>,1,default<O2>,1,22.426,22.426
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,send_keys,default<O2>,1,default<O2>,1,19.968,19.968
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,assert_row_contains,default<O2>,1,default<O2>,1,20.068,20.068
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,assert_cursor,default<O2>,1,default<O2>,1,35.0,35.0
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,assert_screen_row,default<O2>,1,default<O2>,1,28.275,28.275
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,test_end,default<O2>,1,default<O2>,1,24.063,24.063
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,emu_feed,default<O2>,1,default<O2>,1,29.584,29.584
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,render_to_terminal,default<O2>,1,default<O2>,1,33.561,33.561
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,emu_put_char,default<O2>,1,default<O2>,1,28.578,28.578
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,assert_cell_content,default<O2>,1,default<O2>,1,26.987,26.987
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise-test.ll,assert_cell_width,default<O2>,1,default<O2>,1,18.794,18.794
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise.ll,linenoiseMaskModeEnable,default<O2>,1,default<O2>,1,23.362,23.362
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise.ll,linenoiseMaskModeDisable,default<O2>,1,default<O2>,1,17.308,17.308
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise.ll,linenoiseSetMultiLine,default<O2>,1,default<O2>,1,17.862,17.862
/workspaces/llvm-ir-complexity-estimator/corpus_ll/linenoise_linenoise.ll,linenoiseClearScreen,default<O2>,1,default<O2>,1,19.044,19.044
